Norwegian	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/language> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#Norwegian_language> . }
windmill	SELECT ?x WHERE { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Windmill> . }
radio host	SELECT ?x WHERE { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/RadioHost> . }
publisher	SELECT ?x WHERE { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Publisher> . }
French	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/language> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#French_language> . }
French	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/language> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#French_language> . }
comic	SELECT ?x WHERE { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Comics> . }
art period	SELECT ?x WHERE { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/PeriodOfArtisticStyle> . }
diocese	SELECT ?x WHERE { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Diocese> . }
chemist	{ ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> http://dbpedia.org/ontology/Person . } UNION { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> http://github.com/cunger/lemon.dbpedia/target/dbpedia_all#professionChemist . }
revolutionary	{ ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> http://dbpedia.org/ontology/Person . } UNION { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> http://github.com/cunger/lemon.dbpedia/target/dbpedia_all#professionRevolutionary . }
family	SELECT ?x WHERE { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Family> . }
handball player	SELECT ?x WHERE { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/HandballPlayer> . }
economist	{ ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> http://dbpedia.org/ontology/Person . } UNION { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> http://github.com/cunger/lemon.dbpedia/target/dbpedia_all#professionEconomist . }
Art Deco	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/architecturalStyle> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#Art_Deco> . }
Art Deco	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/architecturalStyle> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#Art_Deco> . }
penalty shootout	SELECT ?x WHERE { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/PenaltyShootout> . }
painter	SELECT ?x WHERE { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Painter> . }
liberal	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/ideology> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#Liberalism> . }
liberal	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/ideology> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#Liberalism> . }
Christian doctrine	SELECT ?x WHERE { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/ChristianDoctrine> . }
anime	SELECT ?x WHERE { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Anime> . }
board game	SELECT ?x WHERE { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/BoardGame> . }
football team	{ ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> http://dbpedia.org/ontology/CanadianFootballTeam . } UNION { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> http://dbpedia.org/ontology/AmericanFootballTeam . }
president	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/leaderTitle> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#President> . }
freeware	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/license> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#Freeware> . }
paperback	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/mediaType> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#Paperback> . }
square kilometer	SELECT ?x WHERE { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/squareKilometre> . }
nationalistic	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/ideology> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#Nationalism> . }
nationalistic	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/ideology> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#Nationalism> . }
old territory	SELECT ?x WHERE { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/OldTerritory> . }
genre	SELECT ?x WHERE { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Genre> . }
city district	SELECT ?x WHERE { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/CityDistrict> . }
railway station	SELECT ?x WHERE { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/RailwayStation> . }
beach volleyball player	SELECT ?x WHERE { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/BeachVolleyballPlayer> . }
track list	SELECT ?x WHERE { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/TrackList> . }
host	SELECT ?x WHERE { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Host> . }
communist	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/ideology> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#Communism> . }
communist	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/ideology> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#Communism> . }
time period	SELECT ?x WHERE { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/TimePeriod> . }
newton meter	SELECT ?x WHERE { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/newtonMetre> . }
region	SELECT ?x WHERE { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Region> . }
republic	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/governmentType> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#Republic> . }
tournament	SELECT ?x WHERE { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Tournament> . }
horse trainer	SELECT ?x WHERE { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/HorseTrainer> . }
aristocrat	SELECT ?x WHERE { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Aristocrat> . }
audiobook	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/mediaType> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#Audiobook> . }
social-democratic	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/ideology> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#Social_democracy> . }
social-democratic	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/ideology> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#Social_democracy> . }
mosque	SELECT ?x WHERE { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Mosque> . }
constitutional monarchy	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/governmentType> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#ConstitutionalMonarchy> . }
Hindi	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/language> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#Standard_Hindi> . }
Hindi	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/language> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#Standard_Hindi> . }
ski resort	SELECT ?x WHERE { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/SkiResort> . }
liter	SELECT ?x WHERE { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/litre> . }
l	SELECT ?x WHERE { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/litre> . }
swarm	SELECT ?x WHERE { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Swarm> . }
hot spring	SELECT ?x WHERE { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/HotSpring> . }
Iran settlement	SELECT ?x WHERE { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/IranSettlement> . }
Turkish	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/language> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#Turkish_language> . }
Turkish	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/language> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#Turkish_language> . }
retired	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/status> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#Retired> . }
retired	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/status> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#Retired> . }
right-handed	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/plays> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#Right_handed> . }
right-handed	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/plays> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#Right_handed> . }
right-handed	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/plays> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#Right_handedtwo_handedbackhand> . }
right-handed	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/plays> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#Right_handedtwo_handedbackhand> . }
right-handed	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/plays> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#Right_handedone_handedbackhand> . }
right-handed	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/plays> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#Right_handedone_handedbackhand> . }
Arabic	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/language> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#Arabic_language> . }
Arabic	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/language> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#Arabic_language> . }
sport facility	SELECT ?x WHERE { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/SportFacility> . }
netball player	SELECT ?x WHERE { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/NetballPlayer> . }
